True Sentences,Generated Sentences,Precision,Recall,F1 Score,Edit Distance
design. this paper is incremental compared with previous work ddrnet. the novelty of this paper is limited.,architectures for capturing long-range dependencies in dense prediction tasks.,0.8558017,0.84993356,0.8528576,83
"1, the miou score and fps improvement are both limited, not obvious enough.","2, the miou improvement is marginal compared to some cnn-based methods.",0.9135266,0.91431355,0.9139199,49
"the method is simple and not novel enough. in addition, why not apply this method to other vision tasks, like classification, object detection.",the model's performance on edge devices with limited computational resources is not fully explored.,0.86557496,0.8622342,0.8639013,103
"performance evaluation. however, i have some concerns (about the weakness) as follows.",a well-structured approach to addressing the challenges of on-device training on tiny iot devices.,0.8564699,0.86716884,0.8617862,78
"true acceleration of sparse computing relies on specific chips. so i am interested in whether the proposed methods can generalize to other commodity devices (e.g., extending to the nvidia jetson or a mobile phone’s neural chips, not just the specific stm series).",authors should provide more details on the hardware compatibility and potential limitations when deploying the proposed solution on different microcontroller architectures.,0.8665253,0.83139426,0.84859633,197
limited epochs on downstream tasks. what about the performance of segmentation and detection tasks?,"a limited set of vision datasets, which may not fully represent the generalizability of the approach.",0.85945356,0.8684019,0.86390454,75
"lifelong learning. can this method train from scratch, instead of fine-tuning the pre-trained models?","learning, especially for applications requiring continuous adaptation to new data.",0.8668833,0.85761774,0.8622256,75
present the performance of the training/inference speed or time cost when applying to the downstream tasks.,"discuss the trade-offs between training speed and accuracy in more detail, especially in real-time applications.",0.87047887,0.8700952,0.870287,81
paper are very extensive and great.,"paper are extensive and well-executed, providing a large-scale comparison of algorithms across numerous datasets.",0.8658885,0.93185484,0.8976614,83
"datasets, which cover the majority of recsys datasets","datasets, which is a significant number for a study of this scale.",0.8528366,0.85837567,0.85559714,40
good results with supplementary materials,detailed results and additional insights that complement the main findings of the paper.,0.8625723,0.87088585,0.8667092,61
going to release the source code for reproducibility,"releasing their code and pretrained models, which will be useful for practitioners and researchers alike.",0.86115223,0.87417614,0.8676153,77
"previous works [1, 2, 3]. thus, in my opinion, this work is great as a survey paper, but the contributions are incremental and not novel enough.","previous works, particularly in the context of algorithm selection and the dependency of performance on datasets and metrics.",0.8753565,0.837295,0.8559028,98
see much difference in the performance of [4] compared to reczilla according to table 3.,see a significant departure from that work in terms of novelty.,0.87423986,0.85095906,0.8624423,62
"the authors also used the implementations from [1, 2]. any specific reasons to discard the deep learning approaches such as gru4rec, etc?","the exclusion of more recent deep learning methods limits the scope of the study, especially given their growing importance in the field.",0.87840784,0.8364696,0.8569259,108
as well since we only focus on one single metric and optimize for that metric?,"towards a specific metric, potentially overlooking other important performance indicators?",0.86697686,0.85983855,0.8633929,68
